,Unnamed: 0,Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself,SessionTypeMobility/Recovery,SessionTypeGame,SessionTypeSkills,SessionTypeConditioning,SessionTypeStrength,SessionTypeCombat,SessionTypeSpeed,SessionTypeUnknown,BestOutOfMyselfNotAtAll,BestOutOfMyselfAbsolutely,BestOutOfMyselfSomewhat,BestOutOfMyselfUnknown
2127,2127,2018-04-14,16,1,Mobility/Recovery,60.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
2128,2128,2018-04-13,1,1,Skills,60.0,3.0,180.0,278.0,219.0,250.54,0.87,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2129,2129,2018-04-13,1,1,Game,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1
2130,2130,2018-04-13,1,1,Game,14.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1
2131,2131,2018-04-13,1,1,Mobility/Recovery,15.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
2132,2132,2018-04-13,2,1,Skills,50.0,4.0,200.0,314.0,162.0,232.68,0.7,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2133,2133,2018-04-13,2,1,Game,19.0,6.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1
2134,2134,2018-04-13,3,1,Skills,60.0,5.0,300.0,414.0,299.1,397.04,0.75,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2135,2135,2018-04-13,3,1,Game,12.0,7.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,1,0,0,0,0,0,0,0,1,0,0
2136,2136,2018-04-13,3,1,Mobility/Recovery,30.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
2137,2137,2018-04-13,4,1,Game,64.0,8.0,512.0,512.0,120.3,253.0,0.48,7.0,7.0,,0,1,0,0,0,0,0,0,0,0,0,1
2138,2138,2018-04-13,5,1,Game,9.0,7.0,63.0,112.0,27.4,117.36,0.23,8.0,9.0,,0,1,0,0,0,0,0,0,0,0,0,1
2139,2139,2018-04-13,5,1,Game,7.0,7.0,49.0,0.0,0.0,0.0,0.0,8.0,9.0,,0,1,0,0,0,0,0,0,0,0,0,1
2140,2140,2018-04-13,6,1,Speed,45.0,7.0,315.0,810.0,505.7,427.71,1.18,8.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1
2141,2141,2018-04-13,6,1,Skills,45.0,3.0,135.0,0.0,0.0,0.0,0.0,8.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1
2142,2142,2018-04-13,6,1,Conditioning,20.0,8.0,160.0,0.0,0.0,0.0,0.0,8.0,7.0,,0,0,0,1,0,0,0,0,0,0,0,1
2143,2143,2018-04-13,6,1,Strength,50.0,4.0,200.0,0.0,0.0,0.0,0.0,8.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1
2144,2144,2018-04-13,7,1,Skills,60.0,5.0,300.0,342.0,208.1,278.11,0.75,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2145,2145,2018-04-13,7,1,Game,7.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1
2146,2146,2018-04-13,8,1,Game,41.0,7.0,287.0,472.0,271.7,298.04,0.91,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1
2147,2147,2018-04-13,8,1,Game,37.0,5.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1
2148,2148,2018-04-13,10,1,Skills,60.0,5.0,300.0,438.0,155.1,227.54,0.68,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2149,2149,2018-04-13,10,1,Game,7.0,6.0,42.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,1,0,0,0,0,0,0,0,0,0,1
2150,2150,2018-04-13,10,1,Game,12.0,8.0,96.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,1,0,0,0,0,0,0,0,0,0,1
2151,2151,2018-04-13,11,1,Skills,15.0,0.0,8.0,360.0,232.1,340.39,0.68,9.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2152,2152,2018-04-13,11,1,Game,23.0,6.0,138.0,0.0,0.0,0.0,0.0,9.0,10.0,Absolutely,0,1,0,0,0,0,0,0,0,1,0,0
2153,2153,2018-04-13,11,1,Game,34.0,6.0,204.0,0.0,0.0,0.0,0.0,9.0,10.0,Absolutely,0,1,0,0,0,0,0,0,0,1,0,0
2154,2154,2018-04-13,11,1,Mobility/Recovery,20.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
2155,2155,2018-04-13,13,1,Game,24.0,7.0,168.0,474.0,182.0,308.89,0.59,0.0,0.0,Not at all,0,1,0,0,0,0,0,0,1,0,0,0
2156,2156,2018-04-13,13,1,Game,34.0,9.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,1,0,0,0,0,0,0,1,0,0,0
2157,2157,2018-04-13,13,1,Mobility/Recovery,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0
2158,2158,2018-04-13,16,1,Skills,40.0,4.0,160.0,357.0,236.0,265.79,0.89,9.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2159,2159,2018-04-13,16,1,Game,14.0,9.0,126.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,1,0,0,0,0,0,0,0,1,0,0
2160,2160,2018-04-13,16,1,Game,7.0,8.0,56.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,1,0,0,0,0,0,0,0,1,0,0
2161,2161,2018-04-13,16,1,Mobility/Recovery,15.0,1.0,15.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
2162,2162,2018-04-12,1,1,Skills,60.0,4.0,240.0,240.0,179.3,240.61,0.75,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2163,2163,2018-04-12,2,1,Skills,80.0,5.0,400.0,400.0,117.1,221.46,0.53,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2164,2164,2018-04-12,3,1,Skills,60.0,5.0,300.0,300.0,240.0,382.25,0.63,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2165,2165,2018-04-12,6,1,Speed,50.0,7.0,350.0,970.0,390.0,398.79,0.98,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
2166,2166,2018-04-12,6,1,Skills,40.0,8.0,320.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2167,2167,2018-04-12,6,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
2168,2168,2018-04-12,7,1,Skills,70.0,5.0,350.0,350.0,159.3,265.89,0.6,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2169,2169,2018-04-12,8,1,Skills,60.0,5.0,300.0,300.0,204.3,281.18,0.73,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2170,2170,2018-04-12,11,1,Skills,40.0,4.0,160.0,335.0,180.7,327.54,0.55,9.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2171,2171,2018-04-12,11,1,Conditioning,25.0,7.0,175.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
2172,2172,2018-04-12,12,1,Skills,60.0,3.0,180.0,180.0,51.4,85.71,0.6,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2173,2173,2018-04-12,13,1,Skills,60.0,5.0,300.0,300.0,114.3,291.96,0.39,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0
2174,2174,2018-04-12,14,1,Skills,60.0,5.0,300.0,300.0,124.3,162.86,0.76,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2175,2175,2018-04-12,16,1,Skills,45.0,5.0,225.0,240.0,87.9,228.75,0.38,10.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2176,2176,2018-04-12,16,1,Mobility/Recovery,30.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
2177,2177,2018-04-12,17,1,Speed,35.0,4.0,140.0,612.0,258.1,203.5,1.27,7.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,1
2178,2178,2018-04-12,17,1,Conditioning,34.0,8.0,272.0,0.0,0.0,0.0,0.0,7.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1
2179,2179,2018-04-12,17,1,Strength,40.0,5.0,200.0,0.0,0.0,0.0,0.0,7.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1
2180,2180,2018-04-11,2,0,,0.0,0.0,0.0,0.0,60.0,207.18,0.29,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
2181,2181,2018-04-11,3,0,,0.0,0.0,0.0,0.0,197.1,409.04,0.48,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
2182,2182,2018-04-11,7,0,,0.0,0.0,0.0,0.0,109.3,297.5,0.37,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
2183,2183,2018-04-11,10,0,,0.0,0.0,0.0,0.0,92.6,211.89,0.44,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
2184,2184,2018-04-11,11,0,,0.0,0.0,0.0,0.0,132.9,352.18,0.38,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
2185,2185,2018-04-11,12,0,,0.0,0.0,0.0,0.0,25.7,106.07,0.24,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
2186,2186,2018-04-11,13,1,Mobility/Recovery,15.0,0.0,0.0,0.0,71.4,319.82,0.22,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0
2187,2187,2018-04-11,16,1,Mobility/Recovery,60.0,0.0,30.0,30.0,53.6,256.61,0.21,0.0,0.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
2188,2188,2018-04-10,2,1,Skills,60.0,4.0,240.0,240.0,167.1,238.07,0.7,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2189,2189,2018-04-10,3,1,Skills,90.0,5.0,450.0,450.0,347.1,457.25,0.76,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2190,2190,2018-04-10,4,1,Speed,30.0,3.0,90.0,330.0,186.4,308.29,0.6,7.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1
2191,2191,2018-04-10,4,1,Skills,60.0,4.0,240.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1
2192,2192,2018-04-10,6,1,Skills,40.0,3.0,120.0,480.0,410.0,460.57,0.89,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2193,2193,2018-04-10,6,1,Conditioning,20.0,6.0,120.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
2194,2194,2018-04-10,6,1,Conditioning,30.0,8.0,240.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1
2195,2195,2018-04-10,7,1,Skills,75.0,5.0,375.0,375.0,235.0,326.07,0.72,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2196,2196,2018-04-10,8,1,Speed,30.0,3.0,90.0,390.0,161.4,270.46,0.6,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
2197,2197,2018-04-10,8,1,Skills,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2198,2198,2018-04-10,11,1,Skills,45.0,5.0,225.0,285.0,292.1,387.71,0.75,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2199,2199,2018-04-10,11,1,Speed,20.0,3.0,60.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
2200,2200,2018-04-10,13,1,Speed,20.0,3.0,60.0,420.0,194.3,351.96,0.55,0.0,0.0,Not at all,0,0,0,0,0,0,1,0,1,0,0,0
2201,2201,2018-04-10,13,1,Skills,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0
2202,2202,2018-04-10,14,1,Skills,90.0,5.0,450.0,450.0,81.4,221.79,0.37,7.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2203,2203,2018-04-10,16,1,Skills,45.0,5.0,225.0,345.0,49.3,283.93,0.17,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2204,2204,2018-04-10,16,1,Mobility/Recovery,60.0,2.0,120.0,0.0,0.0,0.0,0.0,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1
2205,2205,2018-04-10,17,1,Conditioning,20.0,9.0,180.0,615.0,170.7,204.14,0.84,7.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1
2206,2206,2018-04-10,17,1,Conditioning,35.0,9.0,315.0,0.0,0.0,0.0,0.0,7.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1
2207,2207,2018-04-10,17,1,Skills,40.0,3.0,120.0,0.0,0.0,0.0,0.0,7.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
2208,2208,2018-04-09,1,1,Speed,30.0,3.0,90.0,390.0,246.4,325.43,0.76,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
2209,2209,2018-04-09,1,1,Skills,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2210,2210,2018-04-09,3,1,Skills,90.0,5.0,450.0,750.0,291.4,451.89,0.64,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2211,2211,2018-04-09,3,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
2212,2212,2018-04-09,6,1,Speed,40.0,5.0,200.0,1280.0,366.4,448.79,0.82,7.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1
2213,2213,2018-04-09,6,1,Skills,40.0,3.0,120.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1
2214,2214,2018-04-09,6,1,Strength,120.0,8.0,960.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1
2215,2215,2018-04-09,7,1,Skills,75.0,4.0,300.0,300.0,185.7,323.39,0.57,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2216,2216,2018-04-09,8,1,Skills,100.0,5.0,500.0,740.0,105.7,266.71,0.4,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2217,2217,2018-04-09,8,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
2218,2218,2018-04-09,10,1,Skills,76.0,3.0,228.0,468.0,211.1,237.07,0.89,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2219,2219,2018-04-09,10,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
2220,2220,2018-04-09,11,1,Skills,60.0,5.0,300.0,525.0,255.7,387.89,0.66,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2221,2221,2018-04-09,11,1,Strength,45.0,5.0,225.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
2222,2222,2018-04-09,12,1,Skills,60.0,3.0,180.0,180.0,25.7,131.25,0.2,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1
2223,2223,2018-04-09,15,1,Skills,90.0,3.0,270.0,270.0,41.4,90.36,0.46,9.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2224,2224,2018-04-09,16,1,Skills,45.0,4.0,180.0,420.0,118.6,303.39,0.39,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2225,2225,2018-04-09,16,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
2226,2226,2018-04-09,17,1,Speed,30.0,3.0,90.0,580.0,82.9,182.18,0.46,8.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1
2227,2227,2018-04-09,17,1,Skills,45.0,2.0,90.0,0.0,0.0,0.0,0.0,8.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1
2228,2228,2018-04-09,17,1,Strength,80.0,5.0,400.0,0.0,0.0,0.0,0.0,8.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1
2229,2229,2018-04-08,1,1,Skills,90.0,5.0,450.0,585.0,225.0,322.21,0.7,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2230,2230,2018-04-08,1,1,Strength,45.0,3.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
2231,2231,2018-04-08,1,1,Skills,40.0,1.0,40.0,40.0,141.4,301.32,0.47,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2232,2232,2018-04-08,2,1,Skills,60.0,3.0,180.0,180.0,200.7,256.29,0.78,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2233,2233,2018-04-08,3,1,Skills,60.0,3.0,180.0,180.0,235.7,440.11,0.54,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2234,2234,2018-04-08,5,1,Skills,40.0,2.0,80.0,80.0,71.4,214.32,0.33,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
2235,2235,2018-04-08,7,1,Skills,45.0,2.0,90.0,90.0,202.9,331.43,0.61,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2236,2236,2018-04-08,10,1,Skills,60.0,3.0,180.0,180.0,211.4,225.54,0.94,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2237,2237,2018-04-08,11,1,Skills,40.0,3.0,120.0,120.0,234.3,383.61,0.61,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2238,2238,2018-04-08,13,1,Skills,40.0,2.0,80.0,80.0,215.7,366.25,0.59,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0
2239,2239,2018-04-08,13,1,Mobility/Recovery,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0
2240,2240,2018-04-08,14,1,Skills,60.0,2.0,120.0,120.0,77.1,205.71,0.37,8.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1
2241,2241,2018-04-08,16,1,Skills,50.0,4.0,200.0,260.0,122.9,306.61,0.4,8.0,8.0,Somewhat,0,0,1,0,0,0,0,0,0,0,1,0
2242,2242,2018-04-08,16,1,Mobility/Recovery,30.0,2.0,60.0,0.0,0.0,0.0,0.0,8.0,8.0,Somewhat,1,0,0,0,0,0,0,0,0,0,1,0
2243,2243,2018-04-07,1,0,,0.0,0.0,0.0,0.0,260.0,339.36,0.77,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
2244,2244,2018-04-07,3,0,,0.0,0.0,0.0,0.0,377.1,481.89,0.78,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
2245,2245,2018-04-07,13,0,,0.0,0.0,0.0,0.0,321.4,411.61,0.78,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
2246,2246,2018-04-07,16,0,,0.0,0.0,0.0,0.0,201.4,330.54,0.61,0.0,0.0,Not at all,0,0,0,0,0,0,0,1,1,0,0,0
2247,2247,2018-04-06,1,0,,0.0,0.0,0.0,0.0,260.0,339.36,0.77,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
2248,2248,2018-04-06,3,0,,0.0,0.0,0.0,0.0,377.1,481.89,0.78,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
2249,2249,2018-04-06,7,0,,0.0,0.0,0.0,0.0,310.7,370.0,0.84,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
2250,2250,2018-04-06,8,0,,0.0,0.0,0.0,0.0,238.6,312.07,0.76,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
2251,2251,2018-04-06,10,0,,0.0,0.0,0.0,0.0,297.1,228.75,1.3,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1
2252,2252,2018-04-06,11,0,,0.0,0.0,0.0,0.0,382.1,428.61,0.89,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0
2253,2253,2018-04-06,16,0,,0.0,0.0,0.0,0.0,201.4,330.54,0.61,0.0,0.0,Not at all,0,0,0,0,0,0,0,1,1,0,0,0
2254,2254,2018-04-05,1,1,Speed,60.0,3.0,180.0,695.0,260.0,339.36,0.77,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
2255,2255,2018-04-05,1,1,Skills,60.0,4.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2256,2256,2018-04-05,1,1,Strength,90.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
2257,2257,2018-04-05,1,1,Mobility/Recovery,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
2258,2258,2018-04-05,2,1,Speed,40.0,3.0,120.0,750.0,304.3,279.86,1.09,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
2259,2259,2018-04-05,2,1,Conditioning,40.0,6.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1
2260,2260,2018-04-05,2,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
2261,2261,2018-04-05,2,1,Skills,30.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2262,2262,2018-04-05,3,1,Conditioning,60.0,5.0,300.0,1050.0,377.1,481.89,0.78,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
2263,2263,2018-04-05,3,1,Speed,60.0,5.0,300.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
2264,2264,2018-04-05,3,1,Strength,75.0,6.0,450.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
2265,2265,2018-04-05,4,1,Speed,60.0,4.0,240.0,975.0,349.3,354.36,0.99,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
2266,2266,2018-04-05,4,1,Skills,60.0,6.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2267,2267,2018-04-05,4,1,Strength,75.0,5.0,375.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
2268,2268,2018-04-05,6,1,Speed,30.0,4.0,120.0,1110.0,430.7,467.89,0.92,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1
2269,2269,2018-04-05,6,1,Skills,60.0,6.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1
2270,2270,2018-04-05,6,1,Strength,90.0,7.0,630.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1
2271,2271,2018-04-05,7,1,Speed,40.0,4.0,160.0,880.0,310.7,370.0,0.84,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1
2272,2272,2018-04-05,7,1,Skills,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2273,2273,2018-04-05,7,1,Strength,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1
2274,2274,2018-04-05,10,1,Speed,40.0,3.0,120.0,810.0,297.1,228.75,1.3,9.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,1
2275,2275,2018-04-05,10,1,Skills,60.0,7.0,420.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1
2276,2276,2018-04-05,10,1,Strength,90.0,3.0,270.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1
2277,2277,2018-04-05,11,1,Speed,50.0,4.0,200.0,1115.0,382.1,428.61,0.89,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0
2278,2278,2018-04-05,11,1,Skills,30.0,4.0,120.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0
2279,2279,2018-04-05,11,1,Conditioning,45.0,7.0,315.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0
2280,2280,2018-04-05,11,1,Strength,80.0,6.0,480.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0
2281,2281,2018-04-05,13,1,Speed,40.0,5.0,200.0,860.0,321.4,411.61,0.78,0.0,0.0,Not at all,0,0,0,0,0,0,1,0,1,0,0,0
2282,2282,2018-04-05,13,1,Skills,40.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0
2283,2283,2018-04-05,13,1,Conditioning,20.0,8.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,1,0,0,0,0,1,0,0,0
2284,2284,2018-04-05,13,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,0,1,0,0,0,1,0,0,0
2285,2285,2018-04-05,13,1,Mobility/Recovery,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0
2286,2286,2018-04-04,1,1,Mobility/Recovery,30.0,0.0,15.0,15.0,290.7,314.54,0.92,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
2287,2287,2018-04-04,2,1,Mobility/Recovery,45.0,1.0,45.0,75.0,197.1,253.07,0.78,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1
2288,2288,2018-04-04,2,1,Skills,15.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1
2289,2289,2018-04-04,3,1,Mobility/Recovery,60.0,1.0,60.0,60.0,407.1,444.39,0.92,8.0,8.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0
