,Unnamed: 0,Unnamed: 0.1,Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself,SessionTypeMobility/Recovery,SessionTypeGame,SessionTypeSkills,SessionTypeConditioning,SessionTypeStrength,SessionTypeCombat,SessionTypeSpeed,SessionTypeUnknown,BestOutOfMyselfNotAtAll,BestOutOfMyselfAbsolutely,BestOutOfMyselfSomewhat,BestOutOfMyselfUnknown,TimeSinceAugFirst
1616,1616,1616,2018-05-06,1,0,,0.0,0.0,0.0,0.0,270.7,220.89,1.23,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,278
1617,1617,1617,2018-05-06,2,0,,0.0,0.0,0.0,0.0,250.7,272.36,0.92,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,278
1618,1618,1618,2018-05-06,3,0,,0.0,0.0,0.0,0.0,270.0,311.32,0.87,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,278
1619,1619,1619,2018-05-06,6,0,,0.0,0.0,0.0,0.0,151.7,323.64,0.47,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,278
1620,1620,1620,2018-05-06,7,0,,0.0,0.0,0.0,0.0,205.0,227.82,0.9,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,278
1621,1621,1621,2018-05-06,10,0,,0.0,0.0,0.0,0.0,154.3,217.39,0.71,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,278
1622,1622,1622,2018-05-06,11,0,,0.0,0.0,0.0,0.0,337.9,382.54,0.88,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,278
1623,1623,1623,2018-05-06,13,1,Mobility/Recovery,15.0,0.0,0.0,0.0,235.0,242.04,0.97,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0,278
1624,1624,1624,2018-05-06,16,0,,0.0,0.0,0.0,0.0,205.7,253.14,0.81,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,278
1625,1625,1625,2018-05-05,1,0,,0.0,0.0,0.0,0.0,429.3,234.82,1.83,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,277
1626,1626,1626,2018-05-05,2,0,,0.0,0.0,0.0,0.0,422.1,272.36,1.55,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,277
1627,1627,1627,2018-05-05,3,0,,0.0,0.0,0.0,0.0,454.3,338.11,1.34,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,277
1628,1628,1628,2018-05-05,6,0,,0.0,0.0,0.0,0.0,331.7,369.36,0.9,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,277
1629,1629,1629,2018-05-05,7,0,,0.0,0.0,0.0,0.0,342.1,238.54,1.43,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,277
1630,1630,1630,2018-05-05,11,0,,0.0,0.0,0.0,0.0,475.0,385.21,1.23,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,277
1631,1631,1631,2018-05-05,13,0,,0.0,0.0,0.0,0.0,350.0,242.04,1.45,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,277
1632,1632,1632,2018-05-05,16,0,,0.0,0.0,0.0,0.0,417.9,268.14,1.56,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,277
1633,1633,1633,2018-05-04,1,1,Skills,90.0,5.0,450.0,455.0,429.3,257.14,1.67,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,276
1634,1634,1634,2018-05-04,1,1,Mobility/Recovery,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,276
1635,1635,1635,2018-05-04,2,1,Skills,30.0,3.0,90.0,590.0,422.1,278.79,1.51,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,276
1636,1636,1636,2018-05-04,2,1,Conditioning,20.0,7.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,276
1637,1637,1637,2018-05-04,2,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,276
1638,1638,1638,2018-05-04,2,1,Mobility/Recovery,30.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,276
1639,1639,1639,2018-05-04,3,1,Strength,45.0,5.0,225.0,375.0,454.3,344.54,1.32,0.0,0.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,276
1640,1640,1640,2018-05-04,3,1,Conditioning,30.0,5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,276
1641,1641,1641,2018-05-04,4,1,Conditioning,60.0,7.0,420.0,540.0,510.0,283.82,1.8,7.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1,276
1642,1642,1642,2018-05-04,4,1,Strength,40.0,3.0,120.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,276
1643,1643,1643,2018-05-04,7,1,Skills,60.0,6.0,360.0,360.0,342.1,241.75,1.42,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,276
1644,1644,1644,2018-05-04,8,1,Skills,60.0,5.0,300.0,400.0,360.0,291.75,1.23,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,276
1645,1645,1645,2018-05-04,8,1,Conditioning,10.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,276
1646,1646,1646,2018-05-04,10,1,Skills,60.0,8.0,480.0,480.0,295.7,240.54,1.23,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,276
1647,1647,1647,2018-05-04,11,1,Skills,45.0,5.0,225.0,450.0,539.3,405.57,1.33,10.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,276
1648,1648,1648,2018-05-04,11,1,Conditioning,25.0,9.0,225.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,276
1649,1649,1649,2018-05-04,13,1,Skills,60.0,4.0,240.0,645.0,388.6,244.89,1.59,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0,276
1650,1650,1650,2018-05-04,13,1,Conditioning,20.0,9.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,1,0,0,0,0,1,0,0,0,276
1651,1651,1651,2018-05-04,13,1,Strength,45.0,5.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,0,1,0,0,0,1,0,0,0,276
1652,1652,1652,2018-05-04,13,1,Mobility/Recovery,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0,276
1653,1653,1653,2018-05-04,14,1,Conditioning,30.0,7.0,210.0,360.0,142.6,149.86,0.95,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,276
1654,1654,1654,2018-05-04,14,1,Skills,30.0,5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,276
1655,1655,1655,2018-05-04,16,1,Skills,50.0,9.0,450.0,458.0,483.3,293.79,1.65,9.0,10.0,,0,0,1,0,0,0,0,0,0,0,0,1,276
1656,1656,1656,2018-05-04,16,1,Mobility/Recovery,15.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,10.0,,1,0,0,0,0,0,0,0,0,0,0,1,276
1657,1657,1657,2018-05-03,1,1,Speed,60.0,3.0,180.0,675.0,364.3,240.89,1.51,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,275
1658,1658,1658,2018-05-03,1,1,Skills,45.0,3.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,275
1659,1659,1659,2018-05-03,1,1,Strength,90.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,275
1660,1660,1660,2018-05-03,2,1,Skills,15.0,1.0,15.0,135.0,337.9,257.71,1.31,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,275
1661,1661,1661,2018-05-03,2,1,Mobility/Recovery,60.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,275
1662,1662,1662,2018-05-03,3,1,Speed,30.0,4.0,120.0,795.0,400.7,331.14,1.21,0.0,0.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,275
1663,1663,1663,2018-05-03,3,1,Skills,75.0,4.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,275
1664,1664,1664,2018-05-03,3,1,Strength,75.0,5.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,275
1665,1665,1665,2018-05-03,4,1,Speed,75.0,6.0,450.0,675.0,432.9,264.54,1.64,8.0,8.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,275
1666,1666,1666,2018-05-03,4,1,Skills,45.0,1.0,45.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,275
1667,1667,1667,2018-05-03,4,1,Strength,45.0,4.0,180.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,275
1668,1668,1668,2018-05-03,7,1,Speed,40.0,4.0,160.0,640.0,290.7,228.89,1.27,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,275
1669,1669,1669,2018-05-03,7,1,Skills,60.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,275
1670,1670,1670,2018-05-03,7,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,275
1671,1671,1671,2018-05-03,11,1,Speed,50.0,4.0,200.0,860.0,475.0,389.5,1.22,9.0,9.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,275
1672,1672,1672,2018-05-03,11,1,Skills,60.0,3.0,180.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,275
1673,1673,1673,2018-05-03,11,1,Strength,80.0,6.0,480.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,275
1674,1674,1674,2018-05-03,12,0,,0.0,0.0,0.0,0.0,72.9,87.61,0.83,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,275
1675,1675,1675,2018-05-03,13,1,Speed,20.0,6.0,120.0,380.0,317.9,221.86,1.43,0.0,0.0,Not at all,0,0,0,0,0,0,1,0,1,0,0,0,275
1676,1676,1676,2018-05-03,13,1,Skills,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0,275
1677,1677,1677,2018-05-03,13,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,0,1,0,0,0,1,0,0,0,275
1678,1678,1678,2018-05-03,13,1,Mobility/Recovery,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0,275
1679,1679,1679,2018-05-03,15,1,Game,20.0,8.0,160.0,320.0,325.7,141.43,2.3,8.0,8.0,,0,1,0,0,0,0,0,0,0,0,0,1,275
1680,1680,1680,2018-05-03,15,1,Game,20.0,8.0,160.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,1,0,0,0,0,0,0,0,0,0,1,275
1681,1681,1681,2018-05-03,16,1,Speed,45.0,3.0,135.0,690.0,417.9,277.43,1.51,10.0,10.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,275
1682,1682,1682,2018-05-03,16,1,Skills,75.0,1.0,75.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,275
1683,1683,1683,2018-05-03,16,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,275
1684,1684,1684,2018-05-03,16,1,Mobility/Recovery,30.0,1.0,30.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0,275
1685,1685,1685,2018-05-02,1,1,Mobility/Recovery,30.0,0.0,15.0,135.0,430.7,216.79,1.99,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,274
1686,1686,1686,2018-05-02,1,1,Skills,60.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1687,1687,1687,2018-05-02,2,1,Skills,60.0,4.0,240.0,460.0,472.9,252.89,1.87,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1688,1688,1688,2018-05-02,2,1,Game,25.0,6.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,274
1689,1689,1689,2018-05-02,2,1,Mobility/Recovery,35.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,274
1690,1690,1690,2018-05-02,3,1,Skills,60.0,3.0,180.0,180.0,407.1,302.75,1.34,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,274
1691,1691,1691,2018-05-02,4,1,Speed,70.0,5.0,350.0,690.0,460.7,240.43,1.92,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,274
1692,1692,1692,2018-05-02,4,1,Skills,45.0,2.0,90.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1693,1693,1693,2018-05-02,4,1,Strength,50.0,5.0,250.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,274
1694,1694,1694,2018-05-02,5,1,Mobility/Recovery,45.0,0.0,22.0,82.0,275.3,78.25,3.52,8.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,274
1695,1695,1695,2018-05-02,5,1,Skills,60.0,1.0,60.0,0.0,0.0,0.0,0.0,8.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1696,1696,1696,2018-05-02,6,1,Mobility/Recovery,30.0,1.0,30.0,342.0,331.7,369.36,0.9,9.0,9.0,,1,0,0,0,0,0,0,0,0,0,0,1,274
1697,1697,1697,2018-05-02,6,1,Skills,60.0,2.0,120.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1698,1698,1698,2018-05-02,6,1,Skills,20.0,4.0,80.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1699,1699,1699,2018-05-02,6,1,Game,16.0,7.0,112.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,1,0,0,0,0,0,0,0,0,0,1,274
1700,1700,1700,2018-05-02,7,1,Skills,60.0,2.0,120.0,120.0,276.4,206.04,1.34,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1701,1701,1701,2018-05-02,8,1,Conditioning,20.0,6.0,120.0,525.0,302.9,277.46,1.09,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,274
1702,1702,1702,2018-05-02,8,1,Skills,15.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1703,1703,1703,2018-05-02,8,1,Strength,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,274
1704,1704,1704,2018-05-02,11,1,Mobility/Recovery,30.0,2.0,60.0,285.0,585.0,358.79,1.63,9.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0,274
1705,1705,1705,2018-05-02,11,1,Skills,75.0,3.0,225.0,0.0,0.0,0.0,0.0,9.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,274
1706,1706,1706,2018-05-02,12,1,Game,15.0,3.0,45.0,210.0,167.1,87.61,1.91,8.0,8.0,,0,1,0,0,0,0,0,0,0,0,0,1,274
1707,1707,1707,2018-05-02,12,1,Game,15.0,3.0,45.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,1,0,0,0,0,0,0,0,0,0,1,274
1708,1708,1708,2018-05-02,12,1,Skills,30.0,2.0,60.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1709,1709,1709,2018-05-02,12,1,Mobility/Recovery,30.0,2.0,60.0,0.0,0.0,0.0,0.0,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1,274
1710,1710,1710,2018-05-02,13,1,Mobility/Recovery,50.0,0.0,0.0,140.0,267.9,208.29,1.29,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0,274
1711,1711,1711,2018-05-02,13,1,Skills,70.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0,274
1712,1712,1712,2018-05-02,14,1,Skills,30.0,1.0,30.0,128.0,184.0,137.0,1.34,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1713,1713,1713,2018-05-02,14,1,Game,7.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,274
1714,1714,1714,2018-05-02,14,1,Game,14.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,274
1715,1715,1715,2018-05-02,15,1,Skills,90.0,7.0,630.0,870.0,415.7,130.0,3.2,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1,274
1716,1716,1716,2018-05-02,15,1,Conditioning,30.0,8.0,240.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,1,0,0,0,0,0,0,0,1,274
1717,1717,1717,2018-05-02,16,1,Mobility/Recovery,30.0,1.0,30.0,150.0,386.4,252.79,1.53,10.0,10.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0,274
1718,1718,1718,2018-05-02,16,1,Skills,60.0,2.0,120.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,274
1719,1719,1719,2018-05-01,1,1,Skills,90.0,7.0,630.0,630.0,490.0,236.79,2.07,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,273
1720,1720,1720,2018-05-01,2,1,Skills,30.0,4.0,120.0,570.0,521.4,263.25,1.98,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,273
1721,1721,1721,2018-05-01,2,1,Conditioning,60.0,7.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1722,1722,1722,2018-05-01,2,1,Mobility/Recovery,15.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,273
1723,1723,1723,2018-05-01,3,1,Conditioning,45.0,7.0,315.0,540.0,456.4,333.82,1.37,0.0,0.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,273
1724,1724,1724,2018-05-01,3,1,Strength,45.0,5.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,273
1725,1725,1725,2018-05-01,4,1,Conditioning,35.0,7.0,245.0,605.0,451.4,250.61,1.8,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1726,1726,1726,2018-05-01,4,1,Conditioning,45.0,8.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1727,1727,1727,2018-05-01,5,1,Conditioning,60.0,8.0,480.0,480.0,263.6,75.32,3.5,8.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1728,1728,1728,2018-05-01,5,1,Mobility/Recovery,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,,1,0,0,0,0,0,0,0,0,0,0,1,273
1729,1729,1729,2018-05-01,6,1,Skills,90.0,8.0,720.0,720.0,383.6,396.79,0.97,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,273
1730,1730,1730,2018-05-01,7,1,Conditioning,45.0,7.0,315.0,315.0,336.4,233.18,1.44,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1731,1731,1731,2018-05-01,8,1,Conditioning,35.0,8.0,280.0,770.0,313.6,258.71,1.21,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1732,1732,1732,2018-05-01,8,1,Conditioning,45.0,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1733,1733,1733,2018-05-01,8,1,Skills,20.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,273
1734,1734,1734,2018-05-01,10,1,Skills,75.0,8.0,600.0,600.0,323.6,252.32,1.28,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,273
1735,1735,1735,2018-05-01,11,1,Skills,35.0,4.0,140.0,770.0,651.4,388.43,1.68,10.0,10.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,273
1736,1736,1736,2018-05-01,11,1,Conditioning,70.0,9.0,630.0,0.0,0.0,0.0,0.0,10.0,10.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,273
1737,1737,1737,2018-05-01,12,1,Conditioning,60.0,5.0,300.0,300.0,195.0,80.11,2.43,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1738,1738,1738,2018-05-01,13,1,Conditioning,40.0,9.0,360.0,480.0,247.9,234.0,1.06,0.0,0.0,Not at all,0,0,0,1,0,0,0,0,1,0,0,0,273
1739,1739,1739,2018-05-01,13,1,Skills,40.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0,273
1740,1740,1740,2018-05-01,13,1,Mobility/Recovery,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0,273
1741,1741,1741,2018-05-01,14,1,Conditioning,30.0,8.0,240.0,510.0,268.6,132.43,2.03,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1742,1742,1742,2018-05-01,14,1,Skills,45.0,6.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,273
1743,1743,1743,2018-05-01,16,1,Skills,60.0,8.0,480.0,600.0,478.6,247.43,1.93,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1,273
1744,1744,1744,2018-05-01,16,1,Mobility/Recovery,60.0,2.0,120.0,0.0,0.0,0.0,0.0,9.0,9.0,,1,0,0,0,0,0,0,0,0,0,0,1,273
1745,1745,1745,2018-05-01,17,1,Skills,30.0,4.0,120.0,660.0,344.3,302.29,1.14,8.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1,273
1746,1746,1746,2018-05-01,17,1,Conditioning,60.0,9.0,540.0,0.0,0.0,0.0,0.0,8.0,9.0,,0,0,0,1,0,0,0,0,0,0,0,1,273
1747,1747,1747,2018-04-30,1,1,Speed,60.0,4.0,240.0,1110.0,400.0,214.82,1.86,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,272
1748,1748,1748,2018-04-30,1,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,272
1749,1749,1749,2018-04-30,1,1,Strength,150.0,4.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,272
1750,1750,1750,2018-04-30,2,1,Speed,40.0,5.0,200.0,1200.0,440.0,245.57,1.79,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,272
1751,1751,1751,2018-04-30,2,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,272
1752,1752,1752,2018-04-30,2,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,272
1753,1753,1753,2018-04-30,2,1,Combat,25.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,1,272
1754,1754,1754,2018-04-30,3,1,Speed,60.0,5.0,300.0,1290.0,379.3,316.68,1.2,0.0,0.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,272
1755,1755,1755,2018-04-30,3,1,Skills,90.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,272
1756,1756,1756,2018-04-30,3,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,272
1757,1757,1757,2018-04-30,4,1,Conditioning,40.0,7.0,280.0,1060.0,365.0,231.14,1.58,8.0,8.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,272
1758,1758,1758,2018-04-30,4,1,Strength,130.0,6.0,780.0,0.0,0.0,0.0,0.0,8.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,272
1759,1759,1759,2018-04-30,5,1,Speed,40.0,4.0,160.0,1365.0,195.0,58.18,3.35,9.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,1,272
1760,1760,1760,2018-04-30,5,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1,272
1761,1761,1761,2018-04-30,5,1,Strength,160.0,5.0,800.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1,272
1762,1762,1762,2018-04-30,5,1,Combat,15.0,3.0,45.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,0,1,0,0,0,0,0,1,272
1763,1763,1763,2018-04-30,6,1,Speed,40.0,4.0,160.0,1260.0,327.9,377.32,0.87,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,272
1764,1764,1764,2018-04-30,6,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,272
1765,1765,1765,2018-04-30,6,1,Strength,120.0,6.0,720.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,272
1766,1766,1766,2018-04-30,6,1,Combat,10.0,2.0,20.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,0,1,0,0,0,0,0,1,272
1767,1767,1767,2018-04-30,7,1,Speed,30.0,3.0,90.0,960.0,291.4,223.0,1.31,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,272
1768,1768,1768,2018-04-30,7,1,Conditioning,15.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,272
